id,purpose,go_with,weather,time,viettel_no_0,viettel_no_1,viettel_no_2,to_hanoi,to_other,score
3165,Travel,Friends,Sunny,16:00,1,0,0,0,1,0
11733,Travel,Friends,Sunny,17:00,0,1,0,0,1,9
9831,Travel,Friends,Sunny,13:00,1,0,0,0,1,0
8537,Travel,Friends,Sunny,00:00,0,1,0,0,1,9
4900,Travel,Alone,Sunny,10:00,1,0,0,0,1,5
14699,Visit,Alone,Sunny,16:00,1,0,0,1,0,0
14829,Visit,Alone,Sunny,16:00,0,1,0,0,1,9
16251,Visit,Alone,Sunny,15:00,1,0,0,0,1,0
1093,Work,Alone,Sunny,06:00,0,0,1,0,1,8
5802,Work,Alone,Sunny,06:00,0,0,1,0,1,9
10063,Work,Alone,Sunny,06:00,0,1,0,0,1,5
8795,Work,Alone,Sunny,06:00,1,0,0,0,1,0
2850,Travel,Friends,Sunny,08:00,1,0,0,0,1,10
17234,Travel,Friends,Sunny,17:00,0,1,0,0,1,0
19224,Travel,Family,Sunny,08:00,0,1,0,0,1,8
1613,Travel,Family,Sunny,13:00,1,0,0,0,1,0
3832,Travel,Family,Sunny,00:00,0,1,0,0,1,11
8622,Visit,Alone,Sunny,15:00,1,0,0,1,0,0
16833,Visit,Alone,Sunny,15:00,0,1,0,0,1,11
14887,Work,Alone,Sunny,06:00,0,1,0,0,1,0
8063,Work,Alone,Sunny,07:00,1,0,0,0,1,0
1944,Travel,Alone,Sunny,11:00,1,0,0,0,1,7
12263,Travel,Friends,Sunny,10:00,1,0,0,0,1,0
13228,Travel,Friends,Sunny,09:00,0,1,0,0,1,0
12431,Travel,Friends,Sunny,11:00,0,1,0,0,1,0
16219,Travel,Friends,Sunny,13:00,0,1,0,0,1,15
13123,Travel,Friends,Sunny,17:00,0,1,0,0,1,0
8841,Travel,Friends,Sunny,13:00,0,1,0,0,1,0
9033,Travel,Family,Sunny,08:00,0,1,0,0,1,12
5331,Travel,Family,Sunny,09:00,0,1,0,0,1,1
12823,Travel,Family,Sunny,00:00,1,0,0,0,1,0
14988,Travel,Family,Sunny,12:00,0,1,0,0,1,0
3528,Visit,Alone,Sunny,16:00,1,0,0,1,0,0
11009,Work,Alone,Sunny,06:00,1,0,0,1,0,0
2836,Work,Alone,Sunny,07:00,1,0,0,0,1,11
13764,Travel,Alone,Sunny,00:00,1,0,0,0,1,8
2285,Travel,Friends,Sunny,09:00,1,0,0,0,1,0
2956,Travel,Friends,Sunny,17:00,0,1,0,0,1,8
16401,Travel,Family,Sunny,08:00,0,1,0,0,1,0
19496,Visit,Alone,Sunny,15:00,1,0,0,1,0,10
3964,Visit,Alone,Sunny,16:00,0,1,0,0,1,0
16236,Work,Alone,Sunny,07:00,0,0,1,0,1,0
8179,Work,Alone,Sunny,06:00,1,0,0,1,0,5
12372,Work,Alone,Sunny,06:00,0,1,0,0,1,0
4489,Travel,Alone,Sunny,13:00,1,0,0,0,1,0
2852,Travel,Friends,Sunny,08:00,1,0,0,0,1,0
15482,Travel,Friends,Sunny,08:00,1,0,0,0,1,0
18287,Travel,Friends,Sunny,13:00,1,0,0,0,1,47
2484,Travel,Friends,Sunny,11:00,0,1,0,0,1,0
11042,Travel,Friends,Sunny,11:00,0,1,0,0,1,0
7468,Travel,Alone,Sunny,08:00,1,0,0,0,1,0
11439,Visit,Alone,Sunny,17:00,1,0,0,1,0,0
1216,Work,Alone,Sunny,06:00,0,0,1,0,1,0
14634,Work,Alone,Sunny,06:00,0,0,1,0,1,0
1634,Work,Alone,Sunny,06:00,0,1,0,0,1,0
18914,Work,Alone,Sunny,06:00,1,0,0,1,0,0
5893,Work,Alone,Sunny,07:00,1,0,0,0,1,0
15374,Travel,Alone,Sunny,13:00,1,0,0,0,1,11
7271,Travel,Friends,Sunny,08:00,0,1,0,0,1,0
4234,Travel,Family,Sunny,10:00,0,1,0,0,1,0
7124,Travel,Family,Sunny,08:00,0,1,0,0,1,0
19025,Travel,Family,Sunny,11:00,0,1,0,0,1,0
12759,Visit,Alone,Sunny,17:00,1,0,0,1,0,8
7307,Work,Alone,Sunny,06:00,1,0,0,0,1,8
11081,Travel,Alone,Sunny,12:00,1,0,0,0,1,0
4208,Travel,Friends,Sunny,00:00,0,1,0,0,1,1
7126,Travel,Friends,Sunny,16:00,0,1,0,0,1,0
5026,Travel,Friends,Sunny,11:00,0,1,0,0,1,0
13133,Visit,Alone,Sunny,18:00,0,1,0,0,1,1
19023,Work,Alone,Sunny,06:00,0,1,0,0,1,0
16889,Work,Alone,Sunny,07:00,1,0,0,1,0,0
4711,Work,Alone,Sunny,07:00,1,0,0,0,1,0
19381,Travel,Friends,Sunny,09:00,1,0,0,0,1,0
3718,Travel,Family,Sunny,14:00,0,1,0,0,1,49
3748,Visit,Alone,Sunny,17:00,1,0,0,1,0,0
11930,Visit,Alone,Sunny,15:00,0,1,0,0,1,0
7636,Work,Alone,Sunny,06:00,0,0,1,0,1,0
5227,Work,Alone,Sunny,06:00,0,0,1,0,1,1
2487,Work,Alone,Sunny,07:00,0,1,0,0,1,0
8400,Work,Alone,Sunny,07:00,1,0,0,1,0,0
5846,Work,Alone,Sunny,07:00,1,0,0,0,1,1
12064,Travel,Alone,Sunny,13:00,1,0,0,0,1,89
13103,Travel,Friends,Sunny,10:00,1,0,0,0,1,0
12181,Travel,Friends,Sunny,13:00,1,0,0,0,1,66
10104,Travel,Friends,Sunny,11:00,0,1,0,0,1,0
16454,Travel,Friends,Sunny,12:00,0,1,0,0,1,0
18730,Travel,Friends,Sunny,14:00,0,1,0,0,1,0
2431,Visit,Alone,Sunny,18:00,1,0,0,1,0,0
1798,Visit,Alone,Sunny,16:00,0,1,0,0,1,0
7269,Work,Alone,Sunny,06:00,0,0,1,0,1,0
11252,Work,Alone,Sunny,07:00,0,1,0,0,1,0
13269,Work,Alone,Sunny,07:00,1,0,0,0,1,74
4069,Travel,Alone,Sunny,11:00,1,0,0,0,1,0
3274,Travel,Friends,Sunny,08:00,1,0,0,0,1,6
8244,Travel,Friends,Sunny,11:00,0,1,0,0,1,0
12992,Travel,Friends,Sunny,11:00,0,1,0,0,1,0
7172,Travel,Friends,Sunny,18:00,0,1,0,0,1,4
19855,Travel,Friends,Sunny,14:00,0,1,0,0,1,0
9754,Travel,Family,Sunny,09:00,0,1,0,0,1,0
12530,Travel,Family,Sunny,08:00,0,1,0,0,1,0
1169,Travel,Family,Sunny,11:00,1,0,0,0,1,4
19726,Travel,Family,Sunny,11:00,0,1,0,0,1,0
16698,Travel,Family,Sunny,18:00,0,1,0,0,1,0
4824,Work,Alone,Sunny,07:00,0,0,1,0,1,0
6021,Work,Alone,Sunny,07:00,0,1,0,0,1,5
6574,Work,Alone,Sunny,06:00,1,0,0,1,0,0
4938,Work,Alone,Sunny,07:00,1,0,0,0,1,0
7453,Work,Alone,Sunny,06:00,0,1,0,0,1,3
14027,Travel,Alone,Sunny,14:00,1,0,0,0,1,0
7417,Travel,Friends,Sunny,13:00,0,1,0,0,1,0
16093,Travel,Friends,Sunny,14:00,0,1,0,0,1,0
12649,Visit,Alone,Sunny,15:00,1,0,0,1,0,0
9481,Work,Alone,Sunny,07:00,0,0,1,0,1,11
14071,Travel,Friends,Sunny,11:00,1,0,0,0,1,0
13699,Travel,Friends,Sunny,14:00,0,1,0,0,1,0
1362,Travel,Friends,Sunny,11:00,1,0,0,0,1,0
5016,Travel,Alone,Sunny,08:00,1,0,0,0,1,0
6210,Travel,Alone,Sunny,12:00,1,0,0,0,1,0
15709,Travel,Friends,Sunny,09:00,1,0,0,0,1,0
11073,Travel,Friends,Sunny,08:00,0,1,0,0,1,11
2401,Travel,Friends,Sunny,13:00,0,1,0,0,1,0
9502,Travel,Friends,Sunny,18:00,0,1,0,0,1,0
10635,Travel,Friends,Sunny,14:00,0,1,0,0,1,0
2177,Travel,Family,Sunny,09:00,0,1,0,0,1,0
11160,Travel,Family,Sunny,00:00,1,0,0,0,1,13
12277,Travel,Family,Sunny,11:00,0,1,0,0,1,0
8819,Visit,Alone,Sunny,15:00,1,0,0,1,0,0
18149,Visit,Alone,Sunny,17:00,1,0,0,0,1,0
12191,Work,Alone,Sunny,06:00,1,0,0,1,0,0
10368,Work,Alone,Sunny,07:00,1,0,0,0,1,0
16267,Travel,Alone,Sunny,11:00,1,0,0,0,1,5
3180,Travel,Friends,Sunny,09:00,0,1,0,0,1,0
9700,Travel,Friends,Sunny,14:00,0,1,0,0,1,7
10484,Travel,Family,Sunny,15:00,1,0,0,0,1,5
3364,Travel,Alone,Sunny,11:00,1,0,0,0,1,0
18655,Travel,Friends,Sunny,09:00,0,1,0,0,1,0
12249,Travel,Friends,Sunny,18:00,0,1,0,0,1,0
5520,Travel,Friends,Sunny,00:00,0,1,0,0,1,0
3538,Travel,Family,Sunny,09:00,1,0,0,0,1,0
14064,Travel,Family,Sunny,10:00,1,0,0,0,1,15
6105,Travel,Family,Sunny,15:00,1,0,0,0,1,22
19404,Travel,Family,Sunny,17:00,0,1,0,0,1,0
19635,Visit,Alone,Sunny,15:00,1,0,0,1,0,14
8525,Work,Alone,Sunny,06:00,0,0,1,0,1,0
5879,Work,Alone,Sunny,06:00,0,1,0,0,1,0
13237,Work,Alone,Sunny,07:00,1,0,0,0,1,0
5289,Travel,Friends,Sunny,09:00,1,0,0,0,1,0
4199,Travel,Friends,Sunny,14:00,0,1,0,0,1,7
11819,Travel,Family,Sunny,10:00,0,1,0,0,1,0
3895,Travel,Family,Sunny,11:00,1,0,0,0,1,0
16691,Travel,Family,Sunny,12:00,0,1,0,0,1,0
1384,Visit,Alone,Sunny,15:00,1,0,0,1,0,8
4619,Travel,Alone,Sunny,13:00,1,0,0,0,1,0
19103,Travel,Friends,Sunny,09:00,1,0,0,0,1,6
19509,Travel,Friends,Sunny,08:00,1,0,0,0,1,8
10723,Travel,Friends,Sunny,10:00,0,1,0,0,1,0
13874,Travel,Friends,Sunny,11:00,1,0,0,0,1,7
9197,Travel,Friends,Sunny,14:00,0,1,0,0,1,0
16244,Travel,Friends,Sunny,12:00,0,1,0,0,1,0
1274,Travel,Friends,Sunny,11:00,0,1,0,0,1,0
10502,Travel,Friends,Sunny,11:00,1,0,0,0,1,0
7984,Travel,Friends,Sunny,13:00,0,1,0,0,1,7
4098,Travel,Alone,Sunny,10:00,1,0,0,0,1,6
9148,Visit,Alone,Sunny,16:00,1,0,0,1,0,8
15031,Visit,Alone,Sunny,18:00,0,1,0,0,1,0
7267,Visit,Alone,Sunny,16:00,1,0,0,0,1,0
14874,Work,Alone,Sunny,07:00,0,0,1,0,1,0
17603,Work,Alone,Sunny,07:00,0,1,0,0,1,8
4858,Work,Alone,Sunny,07:00,0,1,0,0,1,0
17549,Travel,Alone,Sunny,14:00,1,0,0,0,1,0
6456,Travel,Friends,Sunny,09:00,1,0,0,0,1,0
18242,Travel,Friends,Sunny,18:00,0,1,0,0,1,0
11806,Travel,Friends,Sunny,14:00,0,1,0,0,1,2
11864,Travel,Family,Sunny,09:00,0,1,0,0,1,0
12814,Travel,Family,Sunny,10:00,0,1,0,0,1,0
17550,Travel,Family,Sunny,13:00,1,0,0,0,1,3
10799,Travel,Family,Sunny,14:00,0,1,0,0,1,0
16635,Travel,Family,Sunny,16:00,0,1,0,0,1,0
12818,Visit,Alone,Sunny,17:00,0,1,0,0,1,5
3336,Work,Alone,Sunny,07:00,0,0,1,0,1,0
9310,Work,Alone,Sunny,07:00,0,1,0,0,1,4
7146,Travel,Friends,Sunny,08:00,0,1,0,0,1,12
7109,Travel,Friends,Sunny,13:00,0,1,0,0,1,17
6559,Travel,Friends,Sunny,15:00,0,1,0,0,1,0
10865,Travel,Friends,Sunny,13:00,0,1,0,0,1,26
12206,Travel,Family,Sunny,10:00,1,0,0,0,1,0
7654,Travel,Family,Sunny,10:00,0,1,0,0,1,0
10870,Travel,Family,Sunny,16:00,1,0,0,0,1,16
8394,Travel,Family,Sunny,18:00,0,1,0,0,1,0
18104,Visit,Alone,Sunny,18:00,1,0,0,1,0,22
8979,Visit,Alone,Sunny,16:00,0,1,0,0,1,0
5327,Work,Alone,Sunny,06:00,0,0,1,0,1,0
6931,Work,Alone,Sunny,07:00,0,1,0,0,1,0
17023,Work,Alone,Sunny,06:00,1,0,0,1,0,0
10221,Work,Alone,Sunny,07:00,1,0,0,0,1,25
9127,Travel,Alone,Sunny,12:00,1,0,0,0,1,0
7517,Travel,Friends,Sunny,08:00,1,0,0,0,1,19
11772,Travel,Friends,Sunny,08:00,0,1,0,0,1,0
8038,Travel,Friends,Sunny,11:00,1,0,0,0,1,0
8501,Travel,Friends,Sunny,14:00,0,1,0,0,1,0
18575,Travel,Friends,Sunny,11:00,0,1,0,0,1,0
2650,Travel,Friends,Sunny,17:00,0,1,0,0,1,13
17262,Travel,Friends,Sunny,13:00,0,1,0,0,1,0
11029,Travel,Alone,Sunny,09:00,1,0,0,0,1,0
7548,Work,Alone,Sunny,06:00,0,1,0,0,1,0
3389,Work,Alone,Sunny,06:00,1,0,0,1,0,0
1598,Work,Alone,Sunny,06:00,1,0,0,0,1,0
7960,Travel,Alone,Sunny,12:00,1,0,0,0,1,0
2612,Travel,Friends,Sunny,09:00,1,0,0,0,1,10
18326,Visit,Alone,Sunny,18:00,1,0,0,1,0,0
4803,Visit,Alone,Sunny,16:00,1,0,0,0,1,11
19929,Work,Alone,Sunny,06:00,1,0,0,1,0,0
8721,Work,Alone,Sunny,07:00,1,0,0,0,1,0
8783,Travel,Alone,Sunny,14:00,1,0,0,0,1,0
14888,Travel,Friends,Sunny,10:00,1,0,0,0,1,0
2589,Travel,Friends,Sunny,08:00,0,1,0,0,1,0
16972,Travel,Friends,Sunny,13:00,0,1,0,0,1,0
2517,Travel,Family,Sunny,14:00,1,0,0,0,1,0
3437,Travel,Family,Sunny,13:00,0,1,0,0,1,0
9846,Visit,Alone,Sunny,15:00,0,1,0,0,1,9
9467,Work,Alone,Sunny,07:00,1,0,0,0,1,9
12949,Travel,Friends,Sunny,09:00,1,0,0,0,1,1
18069,Travel,Friends,Sunny,14:00,1,0,0,0,1,84
1462,Travel,Friends,Sunny,00:00,0,1,0,0,1,87
4119,Travel,Friends,Sunny,18:00,1,0,0,0,1,0
13977,Travel,Friends,Sunny,13:00,1,0,0,0,1,83
10181,Travel,Alone,Sunny,13:00,1,0,0,0,1,0
8064,Travel,Friends,Sunny,09:00,1,0,0,0,1,0
5429,Travel,Friends,Sunny,08:00,1,0,0,0,1,0
3054,Travel,Friends,Sunny,14:00,1,0,0,0,1,9
19531,Travel,Friends,Sunny,11:00,0,1,0,0,1,0
12361,Travel,Friends,Sunny,13:00,0,1,0,0,1,0
18921,Travel,Friends,Sunny,13:00,0,1,0,0,1,0
15929,Travel,Friends,Sunny,18:00,1,0,0,0,1,9
13001,Travel,Friends,Sunny,16:00,0,1,0,0,1,0
11084,Travel,Friends,Sunny,00:00,1,0,0,0,1,0
15539,Travel,Friends,Sunny,11:00,0,1,0,0,1,7
3973,Travel,Alone,Sunny,08:00,1,0,0,0,1,0
5808,Visit,Alone,Sunny,18:00,1,0,0,1,0,9
11059,Visit,Alone,Sunny,18:00,0,1,0,0,1,0
4820,Work,Alone,Sunny,07:00,0,0,1,0,1,0
8751,Work,Alone,Sunny,06:00,0,1,0,0,1,8
2405,Work,Alone,Sunny,06:00,1,0,0,0,1,0
16486,Travel,Alone,Sunny,11:00,1,0,0,0,1,34
5053,Travel,Friends,Sunny,10:00,1,0,0,0,1,0
1437,Travel,Friends,Sunny,09:00,0,1,0,0,1,0
18360,Travel,Friends,Sunny,17:00,0,1,0,0,1,42
18081,Travel,Friends,Sunny,12:00,0,1,0,0,1,0
5488,Travel,Family,Sunny,08:00,1,0,0,0,1,0
7729,Travel,Family,Sunny,18:00,1,0,0,0,1,41
16835,Visit,Alone,Sunny,17:00,0,1,0,0,1,44
15472,Visit,Alone,Sunny,15:00,1,0,0,0,1,0
6452,Work,Alone,Sunny,06:00,0,0,1,0,1,0
8370,Work,Alone,Sunny,06:00,0,1,0,0,1,0
17408,Work,Alone,Sunny,06:00,1,0,0,1,0,0
7830,Work,Alone,Sunny,07:00,1,0,0,0,1,39
16662,Travel,Friends,Sunny,13:00,0,1,0,0,1,0
19328,Travel,Family,Sunny,09:00,1,0,0,0,1,11
18482,Travel,Family,Sunny,10:00,0,1,0,0,1,0
4205,Travel,Family,Sunny,16:00,1,0,0,0,1,8
18924,Travel,Family,Sunny,16:00,0,1,0,0,1,12
1881,Visit,Alone,Sunny,16:00,0,1,0,0,1,10
4677,Visit,Alone,Sunny,15:00,1,0,0,0,1,14
3999,Work,Alone,Sunny,07:00,0,1,0,0,1,0
15830,Work,Alone,Sunny,07:00,1,0,0,1,0,0
6817,Work,Alone,Sunny,07:00,1,0,0,0,1,6
5375,Travel,Alone,Sunny,11:00,1,0,0,0,1,20
9397,Travel,Friends,Sunny,10:00,1,0,0,0,1,0
8099,Travel,Friends,Sunny,09:00,0,1,0,0,1,13
19155,Travel,Friends,Sunny,14:00,1,0,0,0,1,1
6047,Travel,Friends,Sunny,11:00,0,1,0,0,1,15
5393,Travel,Friends,Sunny,13:00,0,1,0,0,1,0
18861,Travel,Friends,Sunny,17:00,1,0,0,0,1,15
19489,Travel,Friends,Sunny,18:00,0,1,0,0,1,0
1560,Travel,Friends,Sunny,14:00,1,0,0,0,1,0
7419,Travel,Friends,Sunny,11:00,0,1,0,0,1,0
3536,Travel,Alone,Sunny,09:00,1,0,0,0,1,0
14428,Visit,Alone,Sunny,16:00,1,0,0,1,0,13
18197,Visit,Alone,Sunny,17:00,0,1,0,0,1,12
17436,Work,Alone,Sunny,07:00,0,0,1,0,1,0
19464,Work,Alone,Sunny,06:00,0,1,0,0,1,13
16499,Work,Alone,Sunny,07:00,1,0,0,1,0,17
2682,Work,Alone,Sunny,06:00,1,0,0,0,1,13
9722,Work,Alone,Sunny,07:00,0,1,0,0,1,0
6481,Travel,Alone,Sunny,14:00,1,0,0,0,1,0
5521,Travel,Friends,Sunny,09:00,1,0,0,0,1,0
16882,Travel,Friends,Sunny,10:00,1,0,0,0,1,15
4151,Travel,Friends,Sunny,10:00,0,1,0,0,1,0
12211,Travel,Friends,Sunny,14:00,1,0,0,0,1,0
7248,Travel,Friends,Sunny,13:00,0,1,0,0,1,15
10784,Travel,Friends,Sunny,11:00,0,1,0,0,1,14
1614,Travel,Friends,Sunny,12:00,0,1,0,0,1,14
4579,Travel,Friends,Sunny,17:00,1,0,0,0,1,18
10487,Travel,Friends,Sunny,16:00,0,1,0,0,1,0
11517,Travel,Friends,Sunny,13:00,0,1,0,0,1,0
2473,Visit,Alone,Sunny,16:00,1,0,0,1,0,0
1164,Visit,Alone,Sunny,16:00,0,1,0,0,1,0
10333,Work,Alone,Sunny,06:00,1,0,0,0,1,0
3070,Travel,Alone,Sunny,11:00,1,0,0,0,1,0
11065,Travel,Friends,Sunny,10:00,0,1,0,0,1,0
10755,Travel,Friends,Sunny,13:00,0,1,0,0,1,0
9678,Travel,Family,Sunny,09:00,0,1,0,0,1,0
17400,Travel,Family,Sunny,14:00,0,1,0,0,1,0
12421,Visit,Alone,Sunny,15:00,0,1,0,0,1,8
1968,Work,Alone,Sunny,07:00,0,0,1,0,1,9
5418,Work,Alone,Sunny,06:00,1,0,0,1,0,0
1434,Work,Alone,Sunny,07:00,1,0,0,0,1,6
1620,Travel,Alone,Sunny,11:00,1,0,0,0,1,6
17368,Travel,Friends,Sunny,10:00,1,0,0,0,1,13
15631,Travel,Friends,Sunny,08:00,0,1,0,0,1,8
16873,Travel,Friends,Sunny,13:00,0,1,0,0,1,7
1432,Travel,Friends,Sunny,00:00,0,1,0,0,1,0
19028,Travel,Family,Sunny,10:00,0,1,0,0,1,0
15167,Travel,Family,Sunny,10:00,0,1,0,0,1,0
1696,Travel,Family,Sunny,11:00,0,1,0,0,1,0
17077,Visit,Alone,Sunny,17:00,0,1,0,0,1,9
15956,Work,Alone,Sunny,06:00,1,0,0,1,0,0
7950,Travel,Alone,Sunny,14:00,1,0,0,0,1,0
14579,Travel,Friends,Sunny,08:00,1,0,0,0,1,0
13540,Travel,Friends,Sunny,08:00,0,1,0,0,1,23
2046,Travel,Friends,Sunny,13:00,0,1,0,0,1,0
15462,Travel,Friends,Sunny,14:00,0,1,0,0,1,21
3492,Travel,Friends,Sunny,16:00,0,1,0,0,1,28
4995,Travel,Friends,Sunny,00:00,0,1,0,0,1,0
10461,Travel,Family,Sunny,08:00,1,0,0,0,1,0
19815,Travel,Family,Sunny,08:00,1,0,0,0,1,0
7186,Travel,Family,Sunny,10:00,1,0,0,0,1,0
15708,Travel,Family,Sunny,08:00,0,1,0,0,1,0
5059,Travel,Family,Sunny,18:00,1,0,0,0,1,0
15076,Travel,Family,Sunny,18:00,0,1,0,0,1,0
3219,Visit,Alone,Sunny,15:00,0,1,0,0,1,30
11679,Visit,Alone,Sunny,18:00,1,0,0,0,1,0
3731,Work,Alone,Sunny,07:00,0,0,1,0,1,30
3167,Work,Alone,Sunny,06:00,0,1,0,0,1,0
13439,Travel,Alone,Sunny,14:00,1,0,0,0,1,36
18865,Travel,Friends,Sunny,09:00,1,0,0,0,1,37
16695,Travel,Friends,Sunny,10:00,1,0,0,0,1,38
7881,Travel,Friends,Sunny,09:00,0,1,0,0,1,0
8302,Travel,Friends,Sunny,13:00,1,0,0,0,1,0
8644,Travel,Friends,Sunny,14:00,0,1,0,0,1,36
17027,Travel,Friends,Sunny,13:00,0,1,0,0,1,40
10124,Travel,Friends,Sunny,17:00,1,0,0,0,1,0
19333,Travel,Friends,Sunny,15:00,0,1,0,0,1,33
16939,Travel,Friends,Sunny,13:00,1,0,0,0,1,0
15264,Travel,Friends,Sunny,14:00,0,1,0,0,1,0
3884,Travel,Alone,Sunny,10:00,1,0,0,0,1,0
2270,Visit,Alone,Sunny,17:00,1,0,0,1,0,43
14611,Visit,Alone,Sunny,16:00,1,0,0,0,1,0
3998,Work,Alone,Sunny,07:00,0,0,1,0,1,0
12196,Work,Alone,Sunny,07:00,0,0,1,0,1,0
6023,Work,Alone,Sunny,07:00,1,0,0,0,1,0
3880,Travel,Alone,Sunny,11:00,1,0,0,0,1,0
1371,Travel,Friends,Sunny,10:00,1,0,0,0,1,34
2009,Travel,Friends,Sunny,08:00,1,0,0,0,1,0
17519,Travel,Friends,Sunny,13:00,1,0,0,0,1,0
19414,Travel,Friends,Sunny,12:00,0,1,0,0,1,0
8905,Travel,Friends,Sunny,13:00,0,1,0,0,1,0
8491,Travel,Friends,Sunny,15:00,0,1,0,0,1,0
7866,Travel,Friends,Sunny,14:00,0,1,0,0,1,41
7854,Travel,Alone,Sunny,09:00,1,0,0,0,1,0
15705,Visit,Alone,Sunny,17:00,1,0,0,1,0,0
19433,Work,Alone,Sunny,06:00,0,0,1,0,1,0
9453,Work,Alone,Sunny,07:00,0,0,1,0,1,0
14584,Work,Alone,Sunny,06:00,0,1,0,0,1,49
3815,Work,Alone,Sunny,06:00,1,0,0,1,0,0
15238,Work,Alone,Sunny,07:00,1,0,0,0,1,0
5023,Travel,Alone,Sunny,14:00,1,0,0,0,1,0
19002,Travel,Friends,Sunny,08:00,1,0,0,0,1,0
18056,Travel,Friends,Sunny,11:00,0,1,0,0,1,0
8024,Travel,Friends,Sunny,13:00,0,1,0,0,1,33
6734,Travel,Friends,Sunny,17:00,0,1,0,0,1,0
18981,Travel,Friends,Sunny,12:00,0,1,0,0,1,0
5881,Travel,Family,Sunny,09:00,1,0,0,0,1,35
3137,Travel,Family,Sunny,10:00,1,0,0,0,1,41
17928,Travel,Family,Sunny,10:00,0,1,0,0,1,45
10028,Travel,Family,Sunny,16:00,1,0,0,0,1,0
7394,Travel,Family,Sunny,16:00,0,1,0,0,1,35
6784,Visit,Alone,Sunny,15:00,1,0,0,1,0,49
15120,Visit,Alone,Sunny,17:00,0,1,0,0,1,0
3577,Work,Alone,Sunny,06:00,0,0,1,0,1,0
2200,Work,Alone,Sunny,06:00,0,0,1,0,1,0
19286,Work,Alone,Sunny,07:00,0,1,0,0,1,0
9498,Work,Alone,Sunny,07:00,1,0,0,1,0,0
2385,Work,Alone,Sunny,06:00,1,0,0,0,1,45
12643,Travel,Alone,Sunny,14:00,1,0,0,0,1,0
10360,Travel,Friends,Sunny,12:00,1,0,0,0,1,3
15814,Travel,Friends,Sunny,18:00,0,1,0,0,1,5
4775,Travel,Friends,Sunny,12:00,0,1,0,0,1,0
9376,Work,Alone,Sunny,06:00,1,0,0,1,0,3
3083,Work,Alone,Sunny,07:00,1,0,0,0,1,0
4721,Travel,Alone,Sunny,13:00,1,0,0,0,1,12
7130,Travel,Friends,Sunny,10:00,1,0,0,0,1,0
9939,Travel,Friends,Sunny,10:00,1,0,0,0,1,18
12931,Travel,Friends,Sunny,08:00,0,1,0,0,1,13
5793,Travel,Friends,Sunny,13:00,1,0,0,0,1,0
1717,Travel,Friends,Sunny,13:00,0,1,0,0,1,17
3231,Travel,Friends,Sunny,12:00,0,1,0,0,1,0
1522,Travel,Friends,Sunny,13:00,0,1,0,0,1,0
7556,Travel,Friends,Sunny,18:00,1,0,0,0,1,0
7043,Travel,Friends,Sunny,16:00,0,1,0,0,1,17
3600,Travel,Friends,Sunny,11:00,1,0,0,0,1,0
7702,Travel,Friends,Sunny,11:00,0,1,0,0,1,0
2291,Travel,Alone,Sunny,08:00,1,0,0,0,1,0
1656,Visit,Alone,Sunny,16:00,1,0,0,1,0,1
1705,Visit,Alone,Sunny,17:00,0,1,0,0,1,0
11465,Visit,Alone,Sunny,16:00,1,0,0,0,1,0
4551,Work,Alone,Sunny,06:00,0,0,1,0,1,0
4635,Work,Alone,Sunny,07:00,0,0,1,0,1,0
3310,Work,Alone,Sunny,07:00,0,1,0,0,1,0
17348,Work,Alone,Sunny,06:00,1,0,0,1,0,20
15653,Work,Alone,Sunny,06:00,1,0,0,0,1,0
11193,Travel,Alone,Sunny,14:00,1,0,0,0,1,0
1031,Travel,Friends,Sunny,10:00,0,1,0,0,1,7
11297,Travel,Friends,Sunny,00:00,0,1,0,0,1,0
10608,Travel,Friends,Sunny,13:00,0,1,0,0,1,5
3381,Travel,Friends,Sunny,16:00,0,1,0,0,1,0
12159,Travel,Friends,Sunny,14:00,0,1,0,0,1,0
12621,Travel,Family,Sunny,09:00,0,1,0,0,1,0
9826,Travel,Family,Sunny,11:00,0,1,0,0,1,0
5337,Visit,Alone,Sunny,17:00,1,0,0,1,0,0
10623,Visit,Alone,Sunny,15:00,1,0,0,0,1,0
13694,Work,Alone,Sunny,07:00,0,1,0,0,1,8
10558,Work,Alone,Sunny,07:00,0,1,0,0,1,0
14859,Travel,Alone,Sunny,13:00,1,0,0,0,1,0
18430,Travel,Friends,Sunny,09:00,1,0,0,0,1,7
2641,Travel,Friends,Sunny,16:00,0,1,0,0,1,0
6085,Travel,Friends,Sunny,14:00,0,1,0,0,1,0
2116,Travel,Family,Sunny,08:00,1,0,0,0,1,0
11032,Travel,Family,Sunny,10:00,1,0,0,0,1,6
10932,Travel,Family,Sunny,10:00,0,1,0,0,1,8
12901,Travel,Family,Sunny,15:00,1,0,0,0,1,0
9407,Travel,Family,Sunny,15:00,0,1,0,0,1,9
6407,Visit,Alone,Sunny,15:00,0,1,0,0,1,7
5399,Visit,Alone,Sunny,16:00,1,0,0,0,1,0
6681,Work,Alone,Sunny,07:00,0,0,1,0,1,0
9981,Work,Alone,Sunny,07:00,0,0,1,0,1,6
14638,Work,Alone,Sunny,07:00,0,1,0,0,1,0
9805,Work,Alone,Sunny,07:00,1,0,0,1,0,8
15905,Work,Alone,Sunny,06:00,1,0,0,0,1,0
3250,Travel,Alone,Sunny,00:00,1,0,0,0,1,6
12867,Travel,Friends,Sunny,08:00,1,0,0,0,1,0
