id,purpose,go_with,weather,time,viettel_no_0,viettel_no_1,viettel_no_2,to_hanoi,to_other,score
3492,Travel,F~ri e nd(s),~S&?%unny,16:00,1,1,0,0,1,28
4995,Travel,Friend(s),Su&~nny,12:00 AM,1,1,0,0,1,0
10461,Travel,Family,Sunny,8AM ,1,0,0,0,1,0
19815,Travel,Fam&i ly,&?!!Sunny,8:00 AM,1,0,0,0,1,0
7186,Travel,&~&Fa!mily,&S%unny,10:00 AM,1,0,0,0,1,0
15708,Travel,~F am~ily,S&un%ny,8:00,1,1,0,0,1,0
5059,Travel,Famil&y,%?!S~unny,6PM ,1,0,0,0,1,0
15076,Travel,Fam? &ily,!Sun!ny,18:00,1,1,0,0,1,0
3219,Visit,%A~l one,S%unny,3PM ,1,1,0,0,1,30
11679,Visit,Alone,Sunny,6PM  ,1,0,0,0,1,0
3731,Work, % Alone,Su&nny,7:00,1,1,1,0,1,30
3167,Work,?Alo!ne,?&?!Sunny,6:00,1,1,0,0,1,0
13439,Travel,A?&l%one,Sunny,14:00,1,0,0,0,1,36
18865,Travel, ?Fri end(s),Sunny,9:00 AM,1,0,0,0,1,37
16695,Travel,Friend(s),!?%S!unny,10:00,1,0,0,0,1,38
7881,Travel, Frie!nd(s),Sunny,9:00 AM,1,1,0,0,1,0
8302,Travel,Fr?iend(s),?S&u&nny,13:00,1,0,0,0,1,0
8644,Travel,%Fr i!end(s),S%u~&nny,2PM,1,1,0,0,1,36
17027,Travel,F%rie&nd?(s),Sunn?y,13:00,1,1,0,0,1,40
10124,Travel,Fri?end(s),Su~nny,5:00 PM,1,0,0,0,1,0
19333,Travel,Friend(s),Sun&ny,15:00,1,1,0,0,1,33
16939,Travel,Friend(s),Sunny,13:00,1,0,0,0,1,0
15264,Travel,Friend%(s),S~unny,2PM,1,1,0,0,1,0
3884,Travel,Alone,Su!&!nny,10:00 AM,1,0,0,0,1,0
2270,Visit,Alone,Sunny,5PM,1,0,0,1,0,43
14611,Visit,?%%A&lone,&&Su%nny,4PM,1,0,0,0,1,0
3998,Work,Al&one,Sunny,7:00 AM,1,1,1,0,1,0
12196,Work,A?l!~one,Sunny,7AM  ,1,1,1,0,1,0
6023,Work,A%l! one,S&u!~nny,7:00 AM,1,0,0,0,1,0
3880,Travel,Alo%ne,Sun!ny,11:00 AM,1,0,0,0,1,0
1371,Travel, F%r&&iend(s),~Su&nny,10:00,1,0,0,0,1,34
2009,Travel,F!ri?end(s),S%un!ny,8AM,1,0,0,0,1,0
17519,Travel,Fr  !ien?d(s),Sun&ny,1:00 PM,1,0,0,0,1,0
19414,Travel,Frien~d (s),S%u!nny,12:00,1,1,0,0,1,0
8905,Travel,Friend(s),%~?S~unny,13:00,1,1,0,0,1,0
8491,Travel,F?r!ie!nd(s),&~S?~unny,3:00 PM,1,1,0,0,1,0
7866,Travel,Friend(s),Sunny,2:00 PM,1,1,0,0,1,41
7854,Travel,Alone,Sun&ny,9:00,1,0,0,0,1,0
15705,Visit,A&&~ lone,Sunny,17:00,1,0,0,1,0,0
19433,Work,?A!l!one,?S!u&nny,6:00,1,1,1,0,1,0
9453,Work,~A l!one,Sunny,7:00 AM,1,1,1,0,1,0
14584,Work,&A?~&lone,!?~Sunny,6:00,1,1,0,0,1,49
3815,Work,Alone,?S&unny,6:00,1,0,0,1,0,0
15238,Work,!A ~lone,S~&unny,7AM,1,0,0,0,1,0
5023,Travel,Al~ one,S?!~&unny,2:00 PM,1,0,0,0,1,0
19002,Travel,Friend(s),!?Su?nny,8:00 AM,1,0,0,0,1,0
18056,Travel,F%rien~d(s),Sun&&ny,11AM  ,1,1,0,0,1,0
8024,Travel,Fri&end(s),Su~!%nny,1PM  ,1,1,0,0,1,33
6734,Travel,Frie&&n!d(s),!~Su%nny,17:00,1,1,0,0,1,0
18981,Travel,Fri% en&!d(s),S!unny,12:00,1,1,0,0,1,0
5881,Travel,Famil~y,Sunny,9:00,1,0,0,0,1,35
3137,Travel,Family,Sunn%y,10:00,1,0,0,0,1,41
17928,Travel,F~a mily,&S&u&nny,10:00,1,1,0,0,1,45
10028,Travel,Fa&~~mily,%%S%!unny,4:00 PM,1,0,0,0,1,0
7394,Travel,Fa?mily,%&&&Sunny,4:00 PM,1,1,0,0,1,35
6784,Visit,&~Alone,!&&!Sunny,3:00 PM,1,0,0,1,0,49
15120,Visit,A?l&~one,&~!Sunny,17:00,1,1,0,0,1,0
3577,Work,&A%lone,!S?&&unny,6:00 AM,1,1,1,0,1,0
2200,Work,~Al!~one,!&~S~unny,6:00 AM,1,1,1,0,1,0
19286,Work,A%lo&ne,%Su?nny,7:00 AM,1,1,0,0,1,0
9498,Work,Alone,Sunny,7:00,1,0,0,1,0,0
2385,Work,Al~one,%!Su%nny,6:00 AM,1,0,0,0,1,45
12643,Travel,Alone,Su!nny,2PM ,1,0,0,0,1,0
10360,Travel,Fri%!end(s),!S?unny,12:00,1,0,0,0,1,3
15814,Travel,F&r&iend(s),Sunny,18:00,1,1,0,0,1,5
4775,Travel,~F&r ien!d(s),Sunn~y,12:00,1,1,0,0,1,0
9376,Work,Al%~one,Sun!ny,6:00,1,0,0,1,0,3
3083,Work, ~ A%lone,S?unny,7:00 AM,1,0,0,0,1,0
4721,Travel,Al~one,&&&S?unny,1:00 PM,1,0,0,0,1,12
7130,Travel,Friend(s),S~?!unny,10:00 AM,1,0,0,0,1,0
9939,Travel,Friend(s),!S%u!nny,10:00,1,0,0,0,1,18
12931,Travel,F riend(s),Sunny,8:00,1,1,0,0,1,13
5793,Travel,F!?r! iend(s),Sunny,13:00,1,0,0,0,1,0
1717,Travel,Friend(s),Su&nny,1:00 PM,1,1,0,0,1,17
3231,Travel,Friend(s),~Sun&ny,12:00,1,1,0,0,1,0
1522,Travel,Friend(?s),Sunny,13:00,1,1,0,0,1,0
7556,Travel,%Friend(?s),!S!~~unny,18:00,1,0,0,0,1,0
7043,Travel,Friend(s),&&?S~unny,16:00,1,1,0,0,1,17
3600,Travel,%%?Friend(s),&?S&&unny,11:00 AM,1,0,0,0,1,0
7702,Travel,Fr%%i&end(s),~Sun%ny,11:00,1,1,0,0,1,0
2291,Travel,?Al?one,?Su%nny,8AM ,1,0,0,0,1,0
1656,Visit, ~Alone,Su%&nny,16:00,1,0,0,1,0,1
1705,Visit,&Al!?one,S~!!&unny,5:00 PM,1,1,0,0,1,0
11465,Visit,A&l one,Sun%ny,4PM ,1,0,0,0,1,0
4551,Work,Alo!ne,S~??!unny,6:00 AM,1,1,1,0,1,0
4635,Work,Alo?ne,Sunny,7:00 AM,1,1,1,0,1,0
3310,Work,Alo ne,?S?&unny,7:00 AM,1,1,0,0,1,0
17348,Work,A& lone,Sunny,6AM,1,0,0,1,0,20
15653,Work,&Al~one,Su!?%nny,6:00,1,0,0,0,1,0
11193,Travel,Al%! one,S!&!unny,2:00 PM,1,0,0,0,1,0
1031,Travel,Friend(s),S?u~?nny,10AM ,1,1,0,0,1,7
11297,Travel,Frien& %?d(s),Su?~&nny,12:00 AM,1,1,0,0,1,0
10608,Travel,Frie  nd(s),~Sun&ny,13:00,1,1,0,0,1,5
3381,Travel,Friend~~(s),!&%Sunny,4:00 PM,1,1,0,0,1,0
12159,Travel,!Friend(s),Sunny,14:00,1,1,0,0,1,0
12621,Travel,Family,Su!!nny,9:00,1,1,0,0,1,0
9826,Travel,Fam~ily,Su!nny,11:00,1,1,0,0,1,0
5337,Visit, Al&one,%Su?~nny,17:00,1,0,0,1,0,0
10623,Visit,A!& lone,Sun?!ny,15:00,1,0,0,0,1,0
13694,Work,Al~one,Sunny,7:00,1,1,0,0,1,8
10558,Work,Alone,!Sun!ny,7:00 AM,1,1,0,0,1,0
14859,Travel,!Alo~ne,Su?n%ny,1:00 PM,1,0,0,0,1,0
18430,Travel,Frie!nd(s),S?u~nny,9:00 AM,1,0,0,0,1,7
2641,Travel,!Fr i~end(s),Sunny,16:00,1,1,0,0,1,0
6085,Travel,Fri?en!%d(s),S!unny,14:00,1,1,0,0,1,0
2116,Travel,Family,~S%!unny,8AM,1,0,0,0,1,0
11032,Travel,%Family,?!&S?unny,10AM,1,0,0,0,1,6
10932,Travel,Family,Sun&ny,10:00,1,1,0,0,1,8
12901,Travel,&F&amily,Sunny,3PM  ,1,0,0,0,1,0
9407,Travel,Fa?%mily,&S%u!nny,3:00 PM,1,1,0,0,1,9
6407,Visit,A%lone,?&S?unny,15:00,1,1,0,0,1,7
5399,Visit,A!??&lone,Su&%nny,16:00,1,0,0,0,1,0
6681,Work, A?!lone,&S?u!nny,7:00,1,1,1,0,1,0
9981,Work,A%l! one,&S%u~nny,7:00,1,1,1,0,1,6
14638,Work,Alon%e,&!?Sunny,7:00,1,1,0,0,1,0
9805,Work,Alo?ne,Su!~nny,7:00 AM,1,0,0,1,0,8
15905,Work,! &!Alone,!%&S&unny,6:00 AM,1,0,0,0,1,0
3250,Travel,&Al? one,Sun&ny,12AM ,1,0,0,0,1,6
12867,Travel,Fr?iend?(s),?%S!~unny,8:00,1,0,0,0,1,0
9969,Travel,Frie?n?d(s),~S~~unny,8:00 AM,1,1,0,0,1,4
16673,Travel,Friend(s),?Sunny,1:00 PM,1,1,0,0,1,0
8052,Travel,!&Fri&end(s),&?S&unny,11:00 AM,1,1,0,0,1,2
8079,Travel,Frie?? nd(s),!Su~!nny,5:00 PM,1,1,0,0,1,0
16272,Travel,Friend(%s),~Sunny,12AM ,1,1,0,0,1,4
10712,Travel, Family,Sun%ny,9:00 AM,1,0,0,0,1,5
7772,Travel,Fa~mi ly,Sun~ny,10:00 AM,1,0,0,0,1,4
12255,Travel,F a~m?ily,Sunny,9:00,1,0,0,0,1,5
16412,Travel, ?~Fa!mily,Sunny,10:00,1,1,0,0,1,0
12036,Visit,Alone,Sun&ny,5:00 PM,1,1,0,0,1,0
14425,Visit,%~ ?Alone,Sunny,17:00,1,0,0,0,1,0
19606,Work,Alone,&~!!Sunny,7:00 AM,1,1,0,0,1,6
14960,Work,&!&~Alone,S~u&nny,6:00,1,0,0,1,0,0
10263,Travel,A&lone,Sun?ny,13:00,1,0,0,0,1,0
10940,Travel,Friend~(s),Sun~!ny,9:00,1,0,0,0,1,0
16468,Travel,Fri~e%%nd(s),Sunny,10:00,1,1,0,0,1,7
8952,Travel,&Frie?nd!(s),S&u?nny,11AM  ,1,1,0,0,1,0
11687,Travel,Fr~iend(s),~?~Sunny,14:00,1,1,0,0,1,7
2140,Visit,Alo%ne,S&?unny,15:00,1,0,0,1,0,0
9294,Visit,Alo%ne,~S%~unny,16:00,1,1,0,0,1,0
9175,Visit,Alone,&&Sunny,16:00,1,0,0,0,1,0
15278,Work,!A  %lone,%Sunny,7:00,1,0,0,1,0,0
14007,Travel,Alone,!&!~Sunny,11:00,1,0,0,0,1,0
1665,Travel,Frien&d%(s),Su&n!ny,9:00 AM,1,0,0,0,1,0
11647,Travel,Frie %nd(s),Sun?&ny,9:00 AM,1,1,0,0,1,8
8147,Travel,%~%Frien~d(s),S!unny,13:00,1,1,0,0,1,0
2501,Travel,Friend(s),S%&%~unny,12:00,1,1,0,0,1,0
7204,Travel,Fri&end~(s),Sun%&ny,6:00 PM,1,1,0,0,1,0
5392,Travel,Friend(s),Su~~!nny,11AM ,1,1,0,0,1,0
12456,Travel,~Fam! ily,!S~u?nny,10:00,1,0,0,0,1,7
11207,Travel,%?F amily,~Sun?ny,10:00,1,0,0,0,1,0
19874,Travel,F%?am?ily,Sunny,10AM,1,1,0,0,1,5
9853,Travel,F%amily,%!&Sunny,15:00,1,0,0,0,1,0
11000,Travel,?Family,Sunny,4:00 PM,1,1,0,0,1,0
3169,Visit,A lone,%S%unny,5:00 PM,1,0,0,1,0,0
6966,Visit,Alone,~Sun&ny,17:00,1,0,0,0,1,0
12133,Work,Alo&&ne,Sunny,6:00 AM,1,1,1,0,1,0
11237,Work,Alone,S!unny,7:00,1,1,1,0,1,0
7516,Work,%Alone,&&S&unny,7:00 AM,1,0,0,1,0,5
18000,Work,!A?lone,&%~Sunny,6AM ,1,0,0,0,1,4
8817,Travel,~A~lone,S&unny,14:00,1,0,0,0,1,0
12604,Travel,F%riend(s),Sunny,10:00,1,0,0,0,1,0
1973,Travel,~!F~rien!d(s),Sunny,1:00 PM,1,1,0,0,1,20
7062,Travel,Fr?ien~d(s),Sunny,16:00,1,1,0,0,1,0
4641,Travel,Friend(s),~S&unny,12:00,1,1,0,0,1,0
2243,Travel,Family,Sunny,9AM  ,1,1,0,0,1,0
10687,Travel,Fa%%mily,?S?unny,12:00 AM,1,1,0,0,1,0
8636,Visit,Al one,!%S!%unny,16:00,1,0,0,1,0,19
7705,Visit,Al one,%%?Sunny,17:00,1,0,0,0,1,24
13174,Work,Alone,S!u~?nny,6:00 AM,1,0,0,1,0,0
19052,Travel,?!A?lone,?!S?unny,13:00,1,0,0,0,1,0
9433,Travel,Friend(s),?Su~?nny,8:00 AM,1,0,0,0,1,1
13287,Travel,Frie%n%d(s),Sunny,9:00 AM,1,0,0,0,1,0
4523,Travel,Friend(&s),&S~~unny,10:00,1,1,0,0,1,9
14952,Travel,Fr &iend~(s),~Sunny,11:00,1,0,0,0,1,0
1897,Travel,F!~!rie~nd(s),%!~!Sunny,2PM,1,1,0,0,1,8
14996,Travel,Friend(s),%&Su&nny,11AM ,1,1,0,0,1,11
5849,Travel,Friend(s),Su?&?nny,18:00,1,0,0,0,1,1
3641,Travel, F%ri!%end(s),Sunny,3:00 PM,1,1,0,0,1,0
16932,Travel,Frie!~nd?(s),Sunny,14:00,1,0,0,0,1,0
7613,Travel,Frie nd(s),?~&Sunny,12:00,1,1,0,0,1,7
2683,Travel,~A~lone,Sunny,8:00 AM,1,0,0,0,1,11
13015,Visit,Alo?%ne,%~!!Sunny,4:00 PM,1,0,0,1,0,0
7097,Work,&Al one,Sunny,6:00,1,1,1,0,1,0
16973,Work,Alone,S~u%?nny,7:00,1,1,1,0,1,0
16129,Work,Al& ?one,S%?u!nny,6:00,1,0,0,0,1,0
2822,Travel,A!l%one,~%S~unny,2:00 PM,1,0,0,0,1,2
3719,Travel,?F r~ie%nd(s),&Sunny,9:00,1,1,0,0,1,2
2136,Travel,Fr~iend(s),&&Sunny,11:00 AM,1,1,0,0,1,0
18696,Travel,%Family,S%unny,10AM  ,1,1,0,0,1,0
12480,Work,A! !lone,Sunny,6:00,1,0,0,1,0,3
15950,Work,&A?&!lone,Sun&ny,7:00 AM,1,0,0,0,1,0
13927,Travel,Friend(s),?S%unny,11:00,1,1,0,0,1,22
11576,Visit,?!Al&one,~?Sunny,5:00 PM,1,0,0,1,0,20
1914,Visit,A~lone,Sunny,16:00,1,1,0,0,1,0
15232,Work,A?lone,Sunny,6:00,1,1,1,0,1,0
2636,Work,Al?&!one,?!~S!unny,6:00,1,0,0,1,0,20
13277,Work,Alone,%Su&nny,7:00,1,0,0,0,1,20
4473,Travel,Al&one,Sunny,1:00 PM,1,0,0,0,1,0
11657,Travel,Fri&end(s),Sun&ny,10AM,1,0,0,0,1,0
16092,Travel,!Fr%ie &nd(s),S~!unny,2:00 PM,1,1,0,0,1,0
14419,Travel,Friend(s),Sunny,12:00,1,1,0,0,1,0
6625,Travel,Frie&?nd(s),&&S%unny,3:00 PM,1,1,0,0,1,0
16574,Travel,F ri%e~~nd(s),Sunny,2:00 PM,1,1,0,0,1,0
14316,Travel,~Fam~ily,~&S~unny,10:00,1,0,0,0,1,0
15848,Travel,Family,Sun&ny,9:00,1,1,0,0,1,0
16656,Travel,F a??&mily,Sunny,6PM  ,1,0,0,0,1,12
6145,Travel,~%F&&amily,Su~%!nny,15:00,1,1,0,0,1,10
10689,Visit,%~A!lone,Sunny,15:00,1,0,0,1,0,0
8689,Travel, A%?!lone,Su%n%ny,1:00 PM,1,0,0,0,1,0
12546,Travel,%Fr&ien~d(s),!S&?unny,10:00 AM,1,0,0,0,1,15
9279,Travel,!?Frien!d(s),S?~~unny,8:00 AM,1,1,0,0,1,0
17402,Travel,Frie%nd(s),?!Sunny,12:00,1,1,0,0,1,0
19991,Travel,Fri~end(&s),Su&%%nny,4:00 PM,1,1,0,0,1,9
18323,Travel,F~&rie?n%d(s),S&?~unny,12:00,1,1,0,0,1,0
13872,Visit,& Al&one,?Sunny,18:00,1,0,0,1,0,0
10143,Work,A !%lone,!Sunny,6:00 AM,1,1,1,0,1,0
2030,Work,&A l%one,Sunny,7:00 AM,1,0,0,1,0,0
6405,Work,Alone,~S%!%unny,7:00,1,0,0,0,1,12
8372,Travel,Al% one,~~&?Sunny,11AM ,1,0,0,0,1,0
3080,Travel,Friend(s),!Su%&nny,10:00 AM,1,1,0,0,1,4
18692,Travel,Fri !e~n&d(s),%?Su%nny,13:00,1,1,0,0,1,3
11301,Travel,Fri en%d%(s),Sunny,2:00 PM,1,1,0,0,1,0
5719,Work,?&Al!one,%&S&?unny,7AM  ,1,1,0,0,1,5
12556,Work,Al&one,%Sunny,6:00 AM,1,0,0,1,0,0
9686,Travel,A!lo&ne,??!!Sunny,1PM ,1,0,0,0,1,9
6012,Travel,Fr?!i?e nd(s),Sunny,8:00,1,0,0,0,1,0
7614,Travel,Fri% &e!nd(s),S%%&unny,10:00,1,1,0,0,1,0
4386,Travel,Friend(s),Sunny,13:00,1,1,0,0,1,7
7216,Travel,Fri!! e?nd(s),%!S&unny,17:00,1,1,0,0,1,0
4157,Travel,Friend(s),S??u~nny,1:00 PM,1,1,0,0,1,0
8365,Travel,F&&~ amily,S?u!?nny,8:00 AM,1,1,0,0,1,0
2666,Travel,Family,Sunny,9:00 AM,1,1,0,0,1,8
17661,Travel,Fam%ily,Sunny,13:00,1,0,0,0,1,0
13958,Travel, ~!F?amily,Sunny,12:00 AM,1,1,0,0,1,1
13868,Visit,Alo&ne,S&unny,6:00 PM,1,0,0,1,0,1
8966,Visit,~A%&!lone,Sunn&y,3:00 PM,1,1,0,0,1,11
11377,Work,Alone,Sunn~y,6:00 AM,1,1,0,0,1,9
5222,Work,~ &A?lone,Su%~nny,6:00,1,0,0,1,0,0
11853,Work,&A ~&lone,Sunny,7:00 AM,1,0,0,0,1,8
14635,Travel,A&lone,&!Sunny,11:00 AM,1,0,0,0,1,0
9273,Travel,Frie~!n&d(s),S!?unny,10:00,1,0,0,0,1,0
18618,Travel,Friend(s),~S!u?nny,8:00 AM,1,1,0,0,1,0
5540,Travel,~Frie%nd(s),Sunny,12:00,1,0,0,0,1,19
2584,Travel,F?rie ?&nd(s),Sunny,13:00,1,1,0,0,1,0
5965,Travel,Fri!end&(s),!&?%Sunny,12:00 AM,1,1,0,0,1,0
10877,Travel,Friend(s),?Sunny,11AM ,1,1,0,0,1,29
16617,Travel,F?rien d(s),Sunny,5:00 PM,1,0,0,0,1,20
14372,Travel,Fr~&ien~d(s),S~u!nny,5:00 PM,1,1,0,0,1,0
5885,Travel,Fr i %end(s),Su~~%nny,11:00,1,0,0,0,1,0
16108,Travel,Friend(s),Sunny,11AM ,1,1,0,0,1,0
3044,Travel,!&!?Alone,S!&~&unny,8:00 AM,1,0,0,0,1,0
10447,Visit,~Alone,&%S?unny,6:00 PM,1,1,0,0,1,0
1523,Visit,A~l one,Sunn%y,18:00,1,0,0,0,1,23
8780,Work,!?Al?one,!!!Sunny,7:00,1,0,0,1,0,0
1083,Work,Alon&e,Sunny,7:00,1,0,0,0,1,0
16961,Travel,~!~Alone,Sunn?y,14:00,1,0,0,0,1,47
12489,Travel,Friend(s?),S~unny,8:00,1,0,0,0,1,37
7952,Travel,Friend(s),Sunny,8:00,1,1,0,0,1,0
3435,Travel,Fri~~en ?d(s),?~Sunny,12AM ,1,1,0,0,1,43
9995,Travel,Frie~~&nd(s),!S!&unny,5:00 PM,1,1,0,0,1,0
13527,Travel,!F &rien!d(s),Sunn%y,12:00,1,1,0,0,1,0
19271,Visit,%Alone,Su&nny,5:00 PM,1,0,0,1,0,0
6030,Visit,A%~lone,Su?n?ny,16:00,1,1,0,0,1,30
7469,Work,%Al??one,S?un%ny,6AM  ,1,1,1,0,1,28
10394,Work,A&lone,Su!n&ny,6:00,1,1,0,0,1,0
19707,Work,A!l!&one,?Su!~nny,7:00 AM,1,0,0,1,0,0
1405,Work,?A  %lone,Sun?%ny,6:00 AM,1,0,0,0,1,0
15436,Travel,&~&Alone,S?un~ny,9AM,1,0,0,0,1,35
6666,Travel, Fr?ie?nd(s),Su?!%nny,9:00 AM,1,1,0,0,1,41
2961,Travel,Frie~~n%d(s),!?~?Sunny,11:00,1,1,0,0,1,0
16170,Travel,Fri e&!n%d(s),Su%nny,16:00,1,1,0,0,1,0
14346,Travel,~~?Friend(s),Sunny,11:00,1,0,0,0,1,0
11131,Travel,!Fa?mily,Su!nny,9:00,1,1,0,0,1,0
3311,Travel,Fami&ly,Sunny,10:00,1,1,0,0,1,0
2453,Travel,?%%Fa&mily,S!%%unny,14:00,1,0,0,0,1,40
19824,Travel,Family,S~unny,12:00,1,1,0,0,1,0
19518,Travel,Fa !!mily,?S%&~unny,17:00,1,1,0,0,1,0
1226,Visit,Alon%e,S&~??unny,16:00,1,0,0,1,0,50
5877,Visit,Alone,Sunny,9:00 PM,1,0,0,1,0,0
7436,Work,Al~!one,Sunn?y,6:00,1,1,0,1,0,0
18141,Travel,A~l?one,S&~%&unny,10AM ,1,0,0,0,1,52
7522,Travel,?F !riend(s),Su&nny,8AM,1,1,0,0,1,0
2724,Travel, F?rien? d(s),S~u?~nny,6PM ,1,1,0,0,1,40
17747,Travel,Friend(s),S&!~unny,12AM ,1,0,0,0,1,0
10514,Travel,Family,%Sun!ny,8:00,1,0,0,0,1,0
6522,Travel,Famil?y,Sunny,10:00,1,1,0,0,1,0
9974,Travel,%F&amily,Sunny,12:00,1,0,0,0,1,27
7344,Travel,%?Fa!&mily,&Su&nny,3:00 PM,1,0,0,0,1,0
12654,Visit,?!A lone,Sun~%ny,16:00,1,0,0,1,0,37
19302,Visit,?Alone,?Su?&nny,4PM  ,1,0,0,0,1,42
7245,Visit,%!A?&lone,Su&?nny,7:00 PM,1,0,0,1,0,0
8293,Work,A~l?one,!S%!%unny,7:00,1,1,0,1,0,0
9765,Work,A !? lone,Su&&~nny,7:00,1,1,1,0,1,43
18710,Work,?~Alone,Su~!nny,6:00 AM,1,0,0,1,0,0
7316,Work, ~Alone,??S%%unny,7:00 AM,1,1,0,0,1,45
7970,Travel,?Friend(!s),&&!&Sunny,11:00,1,1,0,0,1,0
1236,Travel,Friend(s),Sun??ny,5:00 PM,1,1,0,0,1,0
10819,Travel,  Fa~?mily,&S%u!nny,9:00,1,0,0,0,1,0
2027,Travel,?F a mily,~Su&nny,6:00 PM,1,0,0,0,1,0
4952,Travel,F~amily,S?unny,18:00,1,1,0,0,1,12
17570,Visit,&%?A!lone,&Su&nny,16:00,1,0,0,1,0,0
19425,Visit,A%lone,Sunny,21:00,1,0,0,1,0,0
13673,Visit,Alone,%~&~Sunny,19:00,1,0,0,1,0,0
12178,Work,!%A&lone,Su!nny,7:00,1,1,1,0,1,0
3038,Work,Alon!e,~S?!!unny,6:00 AM,1,0,0,1,0,10
8102,Travel,Friend(s),Sunny,4:00 PM,1,1,0,0,1,0
18006,Travel,Family,Sunny,8:00,1,1,0,0,1,3
18806,Travel,Family,?S!!unny,8:00 AM,1,1,0,0,1,0
15382,Travel,?Fa~mily,~S%u%nny,12:00 AM,1,0,0,0,1,0
6807,Visit, A&lone,Su?~&nny,22:00,1,0,0,1,0,2
9010,Visit,A~&~lone,S?!unny,9PM ,1,0,0,1,0,0
19195,Work,Alone,Su&nny,6AM  ,1,1,1,0,1,0
13488,Work,~?~!Alone,Sunny,6:00,1,0,0,1,0,0
5833,Travel,Alon%e,Sunny,10:00,1,0,0,0,1,0
3259,Travel,Fri~?end(s),Sunn%y,2:00 PM,1,1,0,0,1,1
15683,Travel,Friend(s),Sunny,16:00,1,1,0,0,1,10
10420,Travel,Fam!i ly,?Su~%nny,17:00,1,0,0,0,1,0
4596,Travel,?Fa!? mily,&Sunny,15:00,1,1,0,0,1,0
16060,Visit,Al?one,Sun?!ny,6PM,1,0,0,1,0,0
13645,Visit,A& !lone,&%&S~unny,9:00 PM,1,0,0,1,0,11
10659,Work,& &A~lone,!Su&nny,6:00 AM,1,0,0,1,0,0
8981,Work,&%~A&lone,~~~!Sunny,7:00 AM,1,1,0,0,1,0
4622,Travel,Frien?d(s),Sunny,4PM ,1,1,0,0,1,0
13951,Travel,Fam!&~ily,&Su!nny,10:00,1,1,0,0,1,0
18483,Travel, ?%Fa~mily,S%unny,9:00,1,1,0,0,1,0
1626,Visit,Al&&~one,Sunny,17:00,1,0,0,1,0,0
17152,Visit,Al&o~ne,S%un!ny,8:00 PM,1,0,0,1,0,0
5363,Work,%A&!&lone,&Su?nny,7:00,1,1,1,0,1,3
1646,Work,?A!lone,%S&%unny,6AM,1,0,0,1,0,0
19833,Travel,Frien&d(s),!&Sunny,10:00,1,1,0,0,1,49
14739,Travel,Friend(s),Sun&ny,12:00,1,1,0,0,1,0
15106,Travel,Fri  end(s),Su%nny,16:00,1,1,0,0,1,44
7821,Travel,Friend(s),&&%!Sunny,12:00,1,0,0,0,1,0
19716,Travel,F?a?mily,??Sunny,9:00,1,1,0,0,1,0
16533,Travel,?!Fa!mily,Sun?!ny,9:00 AM,1,1,0,0,1,0
3002,Travel,Fam?&~ily,S!!u~nny,14:00,1,0,0,0,1,26
14413,Travel,?F a?&mily,Sunny,1:00 PM,1,1,0,0,1,0
13593,Travel,F %amily,Sunny,17:00,1,1,0,0,1,0
9748,Visit,A&lone,&%Sunny,15:00,1,0,0,1,0,0
2953,Visit,&%  Alone,S&u?nny,3:00 PM,1,0,0,0,1,0
19452,Visit,A~l %one,S~%?%unny,5PM,1,0,0,1,0,0
4150,Visit,?A~~&lone,Sunny,5:00 PM,1,1,1,0,1,42
11845,Visit, ! A&lone,S!%!%unny,20:00,1,0,0,1,0,0
19173,Visit,Alone,!~%Sunny,21:00,1,0,0,1,0,0
6220,Work,A~lone,!S&~!unny,7:00 AM,1,1,0,1,0,0
17841,Work,Alone,Sunny,6:00,1,1,1,0,1,0
12491,Work,?Al%~one,%Sun%ny,6:00,1,0,0,1,0,0
10218,Work,Alo! ne,!S!%unny,7:00 AM,1,1,0,0,1,0
14497,Travel,F~r&i?&end(s),S!un!ny,11AM  ,1,1,0,0,1,6
3091,Travel,? Frien& d(s),?%Su?nny,6:00 PM,1,1,0,0,1,0
12155,Travel,!F amily,Sunny,5PM,1,0,0,0,1,0
16946,Visit,!~Alone,&%%S%unny,22:00,1,0,0,1,0,0
18657,Travel,A &%!lone,&&%S!unny,10:00 AM,1,0,0,0,1,0
10630,Travel,F&riend!(s),Sunn&y,9:00 AM,1,1,0,0,1,3
15823,Travel,~Fr&iend(s),%Sun?ny,11:00 AM,1,1,0,0,1,5
1106,Travel,Fri%end(s),&S&%unny,17:00,1,1,0,0,1,0
5887,Travel,A&&lone,&%Su%nny,12:00,1,1,0,0,1,0
19158,Visit,A!lone,Sunny,19:00,1,1,1,0,1,4
17667,Visit,Alon?e,~Su??nny,15:00,1,0,0,1,0,4
3854,Visit,%%Alone,~Su%nny,19:00,1,0,0,1,0,0
5530,Visit,Alo?ne,S%u?nny,21:00,1,1,0,1,0,0
2734,Work,Alone,Sunny,6:00,1,1,1,0,1,0
8788,Work,A%lo&ne,Sunn%y,7:00,1,1,1,0,1,5
6052,Work,Alon&e,&?!&Sunny,6:00 AM,1,0,0,1,0,5
4915,Travel,~&A~lone,%Sun!ny,9:00 AM,1,0,0,0,1,37
11975,Travel,Friend(s),S?u~nny,12:00 AM,1,1,0,0,1,0
12968,Travel, F&ri e!nd(s),Sunn?y,15:00,1,1,0,0,1,0
